"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(m_gaze_at;infant_voc;mother-speech;inf_smile;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;infant_voc)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,14
"(mother-speech;mo_smile;inf_smile)","(i_gaze_at_object;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;mo_smile)","(mother-speech;inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_at_object;mo_smile)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;i_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;mother-speech;m_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;inf_smile)","(mother-speech;m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at;m_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mo_smile;infant_voc;m_gaze_at)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,20
"(mo_smile;i_gaze_away;mother-speech;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(mo_smile;mother-speech;i_gaze_away)","(inf_smile;m_gaze_at_object)",0.129,3,1.786,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;m_gaze_away)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mother-speech;m_gaze_at)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;infant_voc;m_gaze_at_object;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(m_gaze_at_object;inf_smile;mo_smile;infant_voc)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object;i_gaze_at_object)","(mother-speech)",0.353,13,11.392,0.46153846153846156,1.0,0.9230769230769231,13
"(m_gaze_at_object;inf_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(infant_voc;inf_smile;m_gaze_at_object)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;mother-speech;inf_smile;infant_voc)","(mo_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,37
"(infant_voc;mother-speech;m_gaze_at)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;m_gaze_away)","(mother-speech;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;inf_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;i_gaze_at;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;mo_smile;infant_voc)","(m_gaze_at_object;inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_at;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(mother-speech;i_gaze_at;inf_smile)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object;m_gaze_at_object;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;inf_smile;i_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;i_gaze_away;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_at_object;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;i_gaze_at;infant_voc)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mo_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,38
"(mo_smile;inf_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,38
"(i_gaze_away;infant_voc)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;inf_smile;infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(mother-speech;mo_smile;m_gaze_away;infant_voc)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_away)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;infant_voc;inf_smile)","(i_gaze_at)",0.638,2,13.538,0.18181818181818182,0.7272727272727273,0.0,11
"(infant_voc;inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;mo_smile;i_gaze_at;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,9
"(mother-speech;inf_smile;i_gaze_away;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;infant_voc;i_gaze_at)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;m_gaze_away)","(mother-speech;infant_voc;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(mother-speech;inf_smile;infant_voc;mo_smile;i_gaze_at)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away;m_gaze_at;inf_smile)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(inf_smile)",0.265,32,118.083,0.49,1.0,0.62,100
"(mother-speech;mo_smile;infant_voc;i_gaze_at_object)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;i_gaze_away;infant_voc)","(mother-speech;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,58
"(mother-speech;i_gaze_at;m_gaze_at_object;infant_voc)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;i_gaze_at_object;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;i_gaze_away;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;mo_smile;m_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(mo_smile;m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;mother-speech;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(mother-speech;m_gaze_at_object;infant_voc)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,16
"(i_gaze_at;m_gaze_away;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_at)","(i_gaze_at_object;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile)","(mother-speech;i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;m_gaze_away;i_gaze_away;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at_object;infant_voc;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;inf_smile;m_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_at_object;mo_smile;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile;infant_voc)","(m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,17
"(m_gaze_at;mother-speech;m_gaze_at_object)","(infant_voc;inf_smile)",0.267,1,0.095,999.0,999.0,999.0,0
"(m_gaze_away;infant_voc)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile;m_gaze_at)","(infant_voc;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(mother-speech;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;i_gaze_at;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,20
"(mother-speech;infant_voc)","(m_gaze_at;i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(mo_smile;infant_voc;inf_smile;i_gaze_at_object)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away;infant_voc;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;inf_smile;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;infant_voc;i_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;mo_smile;i_gaze_away;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;infant_voc;i_gaze_at_object;mo_smile)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_away;m_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away)","(mo_smile;inf_smile)",0.156,1,0.975,0.1875,1.0,1.0,16
"(m_gaze_at;mother-speech;mo_smile;inf_smile;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;infant_voc;m_gaze_at_object)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;infant_voc)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;infant_voc;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at;mother-speech;inf_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;infant_voc;mother-speech;inf_smile)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at_object;mo_smile)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;i_gaze_at;m_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_at;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,76
"(i_gaze_at;m_gaze_away)","(inf_smile;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at_object)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;infant_voc;m_gaze_at_object)","(mother-speech;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;infant_voc)","(inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away;infant_voc)","(inf_smile;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;inf_smile)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;i_gaze_at;inf_smile;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;infant_voc;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;i_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(inf_smile;mo_smile;i_gaze_away;infant_voc)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;m_gaze_away)","(i_gaze_at;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,76
"(i_gaze_at;mother-speech;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile;i_gaze_at;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mother-speech;m_gaze_at;infant_voc)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mo_smile;i_gaze_at;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;m_gaze_at;i_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;inf_smile;infant_voc)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,16
"(infant_voc;i_gaze_at)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;mo_smile;i_gaze_at)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at;infant_voc;mother-speech;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;m_gaze_away;infant_voc)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;m_gaze_at;infant_voc)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,11
"(mother-speech;m_gaze_at;mo_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at;i_gaze_at_object;mo_smile;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at;i_gaze_away;infant_voc;inf_smile)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_at_object)","(mother-speech)",0.327,165,142.981,1.0,1.0,1.0,42
"(m_gaze_at_object;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(mother-speech;infant_voc;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;i_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;mother-speech;mo_smile)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;infant_voc)","(mo_smile;i_gaze_at)",0.203,5,7.682,0.22727272727272727,0.9545454545454546,0.3409090909090909,44
"(m_gaze_at_object;inf_smile;infant_voc;mo_smile;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;infant_voc;i_gaze_at_object)","(m_gaze_at_object;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_away;i_gaze_away;infant_voc)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;infant_voc)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;i_gaze_at_object)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,33
"(infant_voc;inf_smile;m_gaze_at_object)","(mother-speech;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_away)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,9
"(mother-speech;mo_smile;i_gaze_at_object;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away;mother-speech;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;inf_smile;i_gaze_at_object;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;mo_smile;infant_voc;inf_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;infant_voc;i_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mo_smile;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_at_object)","(m_gaze_at_object)",0.358,4,5.959,0.43333333333333335,1.0,1.0,30
"(mother-speech;inf_smile)","(m_gaze_at)",0.33,25,74.501,0.9871794871794872,0.9743589743589743,0.9743589743589743,78
"(mother-speech;inf_smile;infant_voc;m_gaze_away;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;mother-speech;m_gaze_at_object;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;i_gaze_at;infant_voc)","(mo_smile)",0.519,4,5.097,0.0,0.5263157894736842,0.10526315789473684,19
"(infant_voc;i_gaze_at;mother-speech;mo_smile;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;i_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(mother-speech;i_gaze_at;infant_voc;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_away)","(m_gaze_away)",0.191,1,9.075,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;mother-speech;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at_object)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,34
"(mother-speech;inf_smile;mo_smile;i_gaze_at;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;i_gaze_at_object;m_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;i_gaze_at_object;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_away)","(mo_smile;m_gaze_at)",0.267,9,31.066,0.25,0.9166666666666666,0.25,12
"(infant_voc;i_gaze_at)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;inf_smile;infant_voc;mo_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_away;inf_smile;infant_voc;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,18
"(mo_smile;inf_smile)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;inf_smile;i_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc)","(m_gaze_at;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mother-speech;infant_voc;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;infant_voc;m_gaze_at_object;i_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_away;i_gaze_away;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc)","(mother-speech)",0.323,22,16.852,0.5142857142857142,0.9142857142857143,0.8428571428571429,70
"(mo_smile;inf_smile;i_gaze_at;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at;inf_smile)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;infant_voc;m_gaze_away)","(mother-speech;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;inf_smile;mo_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;i_gaze_at;m_gaze_at_object)","(infant_voc;inf_smile)",0.208,1,0.095,999.0,999.0,999.0,0
"(m_gaze_away;mother-speech;inf_smile)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;inf_smile;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(mother-speech;mo_smile;m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,22
"(mo_smile;infant_voc)","(mother-speech;i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;i_gaze_away;infant_voc)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;i_gaze_away)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;infant_voc;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;mother-speech;i_gaze_at;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(infant_voc;inf_smile)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;i_gaze_at;mo_smile;m_gaze_at;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,48
"(inf_smile;mother-speech;mo_smile)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mother-speech;infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at_object;infant_voc;mo_smile;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech;i_gaze_at;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at)","(mother-speech;inf_smile)",0.163,364,305.799,0.0,0.7051282051282052,0.0,78
"(i_gaze_at;mo_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile;mother-speech;i_gaze_at_object)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(mother-speech;infant_voc;mo_smile;i_gaze_at_object)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;i_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;mother-speech;m_gaze_at;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
